,stock_name,title,publish_day,analyst,rating,rating_change,file_name
12628,日本航空（9201）,日本航空：人件費増で増益率は低いがバリュエーションは依然魅力(3月2日)／ＪＡＬ(9201),2016/3/2,長谷川浩史/板?ｱ王亮,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030348763300.pdf
12629,ANA ホールディングス（9202）,ANA ホールディングス：拡大戦略の歩みを進める(3月2日)／ＡＮＡ(9202),2016/3/2,長谷川浩史/板?ｱ王亮,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030348764000.pdf
12630,不二越（6474）,不二越：円高を織り込むと今期減益と予想／不二越(6474),2016/3/3,大内卓,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030348971200.pdf
12631,カゴメ（2811）,カゴメ：国内野菜飲料への依存体質からの脱却へ向けた具体策に注目／カゴメ(2811),2016/3/3,沖平吉康,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030348971400.pdf
12632,栗田工業（6370）,栗田工業：16/3期会社利益計画達成、17/3期増益の見方に変更なし／栗田工(6370),2016/3/3,大内卓,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030348979200.pdf
12633,ＩＨＩ（7013）,ＩＨＩ：依然追加費用に留意する必要があり、為替の円高もネガティブ／ＩＨＩ(7013),2016/3/3,大内卓,3,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030348987700.pdf
12634,日立建機（6305）,日立建機：今期に続き17/3期も減配リスクがあることに留意／日立建(6305),2016/3/3,大内卓,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030348987800.pdf
12635,クボタ（6326）,クボタ：1 ドル=110 円でも実質増益は達成可能と予想／クボタ(6326),2016/3/3,大内卓,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030348999500.pdf
12636,コマツ（6301）,コマツ：17/3期も58円配当は維持されると予想／コマツ(6301),2016/3/3,大内卓,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030349001100.pdf
12637,神戸製鋼所（5406）,神戸製鋼所：弊社収益予想を下方修正し目標株価を 80円へ引き下げ／神戸鋼(5406),2016/3/3,原田一裕,3,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030349018800.pdf
12638,ＪＦＥホールディングス（5411）,ＪＦＥホールディングス：弊社収益予想を下方修正。投資評価を「2」へ引き下げ／ＪＦＥHD(5411),2016/3/3,原田一裕,2,格下げ,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030349021900.pdf
12639,アイシン精機（7259）,アイシン精機：17/3期営業増益へ、AT需要増、トヨタ堅調、配当性向30％が焦点／アイシン精(7259),2016/3/3,松本邦裕,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030349031300.pdf
12640,デンソー（6902）,デンソー：独禁法関連費用一巡前提に 17/3期は営業増益の公算大／デンソー(6902),2016/3/3,松本邦裕,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030349080300.pdf
12641,ソニー（6758）,ソニー：悲観の中で生まれるビジョンに注目／ソニー(6758),2016/3/3,桂竜輔,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030349106600.pdf
12642,東海理化電機製作所（6995）,東海理化電機製作所：円高シフトで業績予想下方修正、17/3 期は営業利益横ばいを予想(3月3日)／東海理化(6995),2016/3/3,松本邦裕,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449281000.pdf
12643,三菱重工業（7011）,三菱重工業：ドメイン別スモールミーティング開催(3月3日)／三菱重(7011),2016/3/3,大内卓,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449285900.pdf
12644,大林組（1802）,大林組：16/3期は営業最高益を22年ぶりに更新へ(3月3日)／大林組(1802),2016/3/3,川嶋宏樹,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449286600.pdf
12645,戸田建設（1860）,戸田建設：足元業績は堅調、市況動向が早期に反映される企業として注視(3月3日)／戸田建(1860),2016/3/3,川嶋宏樹,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449287700.pdf
12646,鹿島（1812）,鹿島：2016年のトップピックとの位置づけに変更なし(3月3日)／鹿島(1812),2016/3/3,川嶋宏樹,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449288400.pdf
12647,清水建設（1803）,清水建設：大手ゼネコン内でも強みを持つ建築部門が牽引すると想定(3月3日)／清水建(1803),2016/3/3,川嶋宏樹,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449288800.pdf
12648,大成建設（1801）,"大成建設：16/3期営業利益は1,000億円の大台を22年ぶりに達成と予想(3月3日)／大成建(1801)",2016/3/3,川嶋宏樹,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449289400.pdf
12649,協和発酵キリン（4151）,協和発酵キリン：今後3年間は先行投資期間、16/12期をボトムに成長トレンドへ(3月3日)／協和キリン(4151),2016/3/3,中沢安弘,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449294000.pdf
12650,ゆうちょ銀行（7182）,ゆうちょ銀行：微増益・微増配継続も、キャピタルゲイン依存・含み益減少を注視(3月3日)／ゆうちょ(7182),2016/3/3,中村真一郎/佐藤雅彦,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449303300.pdf
12651,三井住友トラスト・ホールディングス（8309）,三井住友トラスト・ホールディングス：マイナス金利影響は相対的軽微も粗利大幅鈍化、還元方針も不変(3月3日)／三住トラスト(8309),2016/3/3,中村真一郎/佐藤雅彦,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449304700.pdf
12652,三菱ＵＦＪフィナンシャル・グループ（8306）,三菱ＵＦＪフィナンシャル・グループ：株主還元、子会社利益の相対優位は揺らがない。トップピック強調(3月3日)／三菱UFJ(8306),2016/3/3,中村真一郎/佐藤雅彦,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449305000.pdf
12653,セブン銀行（8410）,セブン銀行：上値余地から投資評価「2」とするが、引き続き「逃避先」として重視(3月3日)／セブン銀行(8410),2016/3/3,中村真一郎/佐藤雅彦,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449306400.pdf
12654,新生銀行（8303）,新生銀行：配当利回り面で短期的魅力に乏しいが株価上値余地 40％は最大(3月3日)／新生銀(8303),2016/3/3,中村真一郎/佐藤雅彦,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449307100.pdf
12655,みずほフィナンシャルグループ（8411）,みずほフィナンシャルグループ：目標株価 190 円：他行比で減益幅が拡大、減配懸念が高まり易い(3月3日)／みずほ(8411),2016/3/3,中村真一郎/佐藤雅彦,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449309000.pdf
12656,あおぞら銀行（8304）,あおぞら銀行：粗利成長率大幅鈍化で17/3期以降減益・減配懸念が更に強まる(3月3日)／あおぞら(8304),2016/3/3,中村真一郎/佐藤雅彦,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449309400.pdf
12657,りそなホールディングス（8308）,りそなホールディングス：過度なマイナス金利懸念反映、着実なDPS 拡大で投資評価「1」継続(3月3日)／りそなHD(8308),2016/3/3,中村真一郎/佐藤雅彦,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449310500.pdf
12658,ふくおかフィナンシャルグループ（8354）,ふくおかフィナンシャルグループ：投資評価引き上げ：「正ののれん」をどう考えるか(3月3日)／ふくおか(8354),2016/3/3,佐藤雅彦/中村真一郎,1,格上げ,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449317500.pdf
12659,アルプス電気（6770）,アルプス電気：為替リスクとスマホ減速を考慮すると、株価は小休止／アルプス(6770),2016/3/4,渡邉洋治,2,格下げ,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449522500.pdf
12660,太陽誘電（6976）,太陽誘電：ファンダメンタルズよりも為替に左右される状況が続く／太陽誘電(6976),2016/3/4,渡邉洋治,3,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449553400.pdf
12661,京セラ（6971）,京セラ：円高で業績の改善は緩やかにとどまる。還元策の強化待ちが続く／京セラ(6971),2016/3/4,渡邉洋治,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449564200.pdf
12662,村田製作所（6981）,村田製作所：ハイエンドスマートフォンの減速を過小評価しない方が良い／村田製(6981),2016/3/4,渡邉洋治,3,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449564300.pdf
12663,トヨタ紡織（3116）,トヨタ紡織：欧米の体質改善、中国躍進で 17/3期は円高でも営業増益を確保／トヨタ紡織(3116),2016/3/4,松本邦裕,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449578000.pdf
12664,ミネベア（6479）,ミネベア：有機ELへの移行をメインシナリオとするが株価は割安である／ミネベア(6479),2016/3/4,渡邉洋治,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449591800.pdf
12665,ＴＤＫ（6762）,ＴＤＫ：成長3分野への投資の成否を見極めるにはまだ時間がかかる／ＴＤＫ(6762),2016/3/4,渡邉洋治,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449596700.pdf
12666,ヒロセ電機（6806）,ヒロセ電機：株主還元を考慮しても株価は割高との見方は変わらない／ヒロセ電(6806),2016/3/4,渡邉洋治,3,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449627600.pdf
12667,ヤフー（4689）,ヤフー：新規連結寄与を織り込み、弊社予想を上方修正／ヤフー(4689),2016/3/4,前田栄二,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449640300.pdf
12668,クレディセゾン（8253）,クレディセゾン：当面はカード事業での収益力向上に注目したい／クレセゾン(8253),2016/3/4,丹羽孝一,3,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449670000.pdf
12669,かんぽ生命保険（7181）,かんぽ生命保険：早期に上乗せ規制を取り除き、将来成長を急ぐべき／かんぽ(7181)等,2016/3/4,丹羽孝一,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449670600.pdf
12670,日本郵政（6178）,日本郵政：業績の安定度高く、現状の配当水準は維持可能／日本郵政(6178),2016/3/4,丹羽孝一/中村真一郎/長谷川浩史,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449670700.pdf
12671,イオンフィナンシャルサービス（8570）,イオンフィナンシャルサービス：成長加速には時間必要／イオンFS(8570),2016/3/4,丹羽孝一,3,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449671500.pdf
12672,豊田合成（7282）,豊田合成：中国続伸、IMVビジネス拡大で営業利益は今来期とも微増ペース／豊田合(7282),2016/3/4,松本邦裕,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030449679400.pdf
12673,住友ゴム工業（5110）,住友ゴム工業：16/12期予想:前提見直し、最後に原料価格下落残り営業増益へ／住友ゴム(5110),2016/3/7,松本邦裕,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030700255400.pdf
12674,テイ・エス  テック（7313）,テイ・エス テック：17/3 期営業利益は円高を生産ロス縮小で吸収、前期並み維持へ／ＴＳテック(7313),2016/3/7,松本邦裕,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030700257100.pdf
12675,ＴＯＴＯ（5332）,ＴＯＴＯ：17/3 期は円高影響見込むも、国内住設事業伸長で最高益へ／ＴＯＴＯ(5332),2016/3/7,川嶋宏樹,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030700270100.pdf
12676,トランス・コスモス（9715）,Transcosmos：Initiate at 1-Outperform as domestic/overseas BPO business grows／トランスコスモ(9715),2016/3/7,Yu Sato/Satoru Kikuchi,1,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030700272200.pdf
12677,ＮＴＴ都市開発（8933）,ＮＴＴ都市開発：ポートフォリオ組み換えに伴う賃貸収益底上げが課題／NTT都市(8933),2016/3/7,川嶋宏樹,3,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030700273700.pdf
12678,伊藤園（2593）,伊藤園：投資評価「2」へ引き上げ：ひとまず価格競争はもうせん茶／伊藤園(2593)等,2016/3/7,沖平吉康,2,格上げ,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030700330900.pdf
12679,キヤノン（7751）,キヤノン：2016年経営方針説明会／キヤノン(7751),2016/3/7,桂竜輔,3,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030700332600.pdf
12680,エービーシー・マート（2670）,エービーシー・マート：まだ待ち。費用増とPB比率低下が一巡し17/2下期は増益率回復／ABCマート(2670)等,2016/3/7,金森都,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030700333200.pdf
12681,三和ホールディングス（5929）,三和ホールディングス：円高踏まえ弊社予想を減額するも、投資評価「1」は継続(3月4日)／三和ＨＤ(5929),2016/3/4,川嶋宏樹,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030749975900.pdf
12682,リンナイ（5947）,リンナイ：国内外の高効率給湯器販売が中期的に業績を牽引(3月4日)／リンナイ(5947),2016/3/4,川嶋宏樹,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030749976500.pdf
12683,セコム（9735）,セコム：警備・防災事業を牽引役とした安定成長により最高益更新が続く(3月4日)／セコム(9735)等,2016/3/4,織田浩史,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030749979600.pdf
12684,ベネッセホールディングス（9783）,ベネッセホールディングス：コンセンサス上回る利益水準を予想するも、株価上昇には力不足(3月4日)／ベネッセHD(9783),2016/3/4,織田浩史,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030749981100.pdf
12685,エン・ジャパン（4849）,エン・ジャパン：3Q 決算後に株価急落も、高い成長見通しは不変。人材トップピック(3月4日)／エンJPN(4849),2016/3/4,織田浩史,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030749981700.pdf
12686,メイテック（9744）,メイテック：安定成長と積極的な株主還元による中期的な投資妙味は大きい(3月4日)／メイテック(9744),2016/3/4,織田浩史,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030749981900.pdf
12687,テンプホールディングス（2181）,テンプホールディングス：短期株価の調整は押し目買いの好機、投資評価「1」継続(3月4日)／テンプHD(2181),2016/3/4,織田浩史,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030749983500.pdf
12688,豊田自動織機（6201）,豊田自動織機：円高、固定費増は業績影響するが、積極的な株主還元に期待大(3月4日)／豊田織機(6201),2016/3/4,松本邦裕,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030749984800.pdf
12689,高砂熱学工業（1969）,高砂熱学工業：16/3 期は会社計画を超過達成との見方に変更なし／高砂熱(1969),2016/3/8,川嶋宏樹,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030800755800.pdf
12690,淀川製鋼所（5451）,淀川製鋼所：国内の収益力は回復基調。中国拠点黒字化へのアクションに期待／淀川鋼(5451),2016/3/8,原田一裕,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030800918000.pdf
12691,合同製鐵（5410）,合同製鐵：17/3期もエネルギーコスト軽減で営業増益が続く／合同鉄(5410),2016/3/8,原田一裕,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030800924900.pdf
12692,ファーストリテイリング（9983）,ファーストリテイリング：国内ユニクロの売上は善戦しているも、海外に依然リスクを感じる(3月8日)／ファーストリテイ(9983),2016/3/8,金森都,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030901127100.pdf
12693,住友化学（4005）,住友化学：戦略的 M＆A も駆使し、スペシャリティ主体の収益構造へ加速図る(3月8日)／住友化(4005),2016/3/8,竹内忍,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030901127600.pdf
12694,大京（8840）,大京：新築マンションの減少を他事業で補い、業績横ばい圏が続くとみる(3月8日)／大京(8840),2016/3/8,川嶋宏樹,3,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030901128400.pdf
12695,大気社（1979）,大気社：円高踏まえ弊社予想を減額修正(3月8日)／大気社(1979),2016/3/8,川嶋宏樹,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030901130400.pdf
12696,ゴールドクレスト（8871）,ゴールドクレスト：新規案件の寄与で 17/3 期も増益を予想(3月8日)／ゴールドクレ(8871),2016/3/8,川嶋宏樹,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030901133600.pdf
12697,長谷工コーポレーション（1808）,長谷工コーポレーション：17/3 期も最高益更新を予想するが、マンション市場には停滞感(3月8日)／長谷工(1808),2016/3/8,川嶋宏樹,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030901136500.pdf
12698,大和ハウス工業（1925）,大和ハウス工業：安定成長を維持すると予想／大和ハウス(1925),2016/3/9,川嶋宏樹,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030901394800.pdf
12699,マネックスグループ（8698）,マネックスグループ：固定費削減・収益獲得施策の成果を見極めたい／マネックスG(8698),2016/3/9,原貴之/丹羽孝一,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030901413000.pdf
12700,松井証券（8628）,松井証券：ストレスシナリオ下でも発揮されるディフェンシブ性に注目／松井証(8628),2016/3/9,原貴之/丹羽孝一,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030901413700.pdf
12701,カブドットコム証券（8703）,カブドットコム証券：システムの強みを活かしたBtoBtoCモデルの広がりに期待／KABU.COM(8703),2016/3/9,原貴之/丹羽孝一,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030901424200.pdf
12702,ローム（6963）,ローム：自動車向けアナログ半導体で底打ちの気配／ローム(6963),2016/3/9,渡邉洋治,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030901504500.pdf
12703,マブチモーター（6592）,マブチモーター：足元の円高を考慮すると会社計画未達との見方は変わらない／マブチ(6592),2016/3/9,渡邉洋治,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016030901504600.pdf
12704,日本特殊陶業（5334）,日本特殊陶業：円高懸念よりもセラミックスセンサの成長性に注目すべき(3月9日)／特殊陶(5334),2016/3/9,渡邉洋治,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031001702400.pdf
12705,日本ガイシ（5333）,日本ガイシ：円高はマイナスに作用するが、需要拡大のストーリーは変わらない(3月9日)／ガイシ(5333),2016/3/9,渡邉洋治,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031001702700.pdf
12706,ＬＩＸＩＬグループ（5938）,ＬＩＸＩＬグループ：弊社予想を減額するも、17/3期の回復見通しに変更はない(3月9日)／LIXILG(5938),2016/3/9,川嶋宏樹,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031001711600.pdf
12707,テンプホールディングス（2181）,テンプホールディングス：社長 SM：「価格転嫁力」の強化に強い意欲を示した点は好印象(3月9日)／テンプHD(2181),2016/3/9,織田浩史,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031001712200.pdf
12708,良品計画（7453）,良品計画：中国事業がまだ悪化していないがために、リスクであり続ける(3月9日)／良品計画(7453),2016/3/9,金森都,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031001713100.pdf
12709,カシオ計算機（6952）,カシオ計算機：過去最高益はあくまで通過点／カシオ(6952),2016/3/10,桂竜輔/花屋武,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031002094400.pdf
12710,富士通ゼネラル（6755）,富士通ゼネラル：特需一巡後の戦略に注目／富通ゼネ(6755),2016/3/10,桂竜輔,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031002096400.pdf
12711,オリックス（8591）,オリックス：経営が高度化し、基礎的収益力が高まる／オリックス(8591),2016/3/10,丹羽孝一,1,格上げ,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031002130900.pdf
12712,三井造船（7003）,三井造船：16/3期はタグボートの追加損失に留意。来期は大幅増益(3月10日)／三井造(7003),2016/3/10,大内卓,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031102343300.pdf
12713,三菱地所（8802）,三菱地所：目標株価引き下げるも、市況を踏まえれば割安と評価(3月10日)／菱地所(8802),2016/3/10,川嶋宏樹,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031102344000.pdf
12714,グローリー（6457）,グローリー：堅調な更新需要が見込めるが、株価に割安感は乏しい(3月10日)／グローリー(6457),2016/3/10,大内卓,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031102346000.pdf
12715,マキタ（6586）,マキタ：人民元安はポジティブだがユーロ、その他通貨の減価にも留意(3月10日)／マキタ(6586),2016/3/10,大内卓,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031102347600.pdf
12716,住友重機械工業（6302）,住友重機械工業：重厚長大系製品の増益あるも全体としては 17/3期減益予想(3月10日)／住友重(6302),2016/3/10,大内卓,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031102347700.pdf
12717,日本精工（6471）,日本精工：産業機械事業の減速、為替の円高により来期減益を予(3月10日)／日精工(6471),2016/3/10,大内卓,2,格下げ,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031102348600.pdf
12718,荏原（6361）,荏原：精密・電子事業の業績予想を上方修正。コンプレッサーは厳しい(3月10日)／荏原(6361),2016/3/10,大内卓,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031102359200.pdf
12719,川崎重工業（7012）,川崎重工業：為替の円高進行、航空宇宙事業の採算悪化の影響大きい(3月10日)／川重(7012),2016/3/10,大内卓,3,格下げ,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031102359900.pdf
12720,三菱重工業（7011）,三菱重工業：原子力問題を考慮しても株価に割安感(3月10日)／三菱重(7011),2016/3/10,大内卓,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031102361100.pdf
12721,住友不動産（8830）,住友不動産：NAV1倍割れは割安と評価(3月10日)／住友不(8830)等,2016/3/10,川嶋宏樹,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031102364800.pdf
12722,日本製鋼所（5631）,日本製鋼所：17/3 期は素形材・エネルギー事業の減益幅大きい(3月10日)／日製鋼(5631),2016/3/10,大内卓,3,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031102366200.pdf
12723,三井不動産（8801）,三井不動産：賃貸と分譲が牽引し、同社計画を上回るペースで利益成長へ(3月10日)／三井不(8801),2016/3/10,川嶋宏樹,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031102367600.pdf
12724,積水ハウス（1928）,積水ハウス：ニュートラル：中国事業の損失計上は意外も営業最高益更新続く(3月10日)／積水ハウス(1928),2016/3/10,川嶋宏樹,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031102367700.pdf
12725,住友林業（1911）,住友林業：円高影響を踏まえ、海外事業予想と目標株価を引き下げ／住友林(1911),2016/3/11,川嶋宏樹,3,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031102599300.pdf
12726,積水ハウス（1928）,積水ハウス：17/1期は堅調、株主還元が株価をサポートするとみる／積水ハウス(1928),2016/3/11,川嶋宏樹,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031102718900.pdf
12727,コンフォリア・レジデンシャル投資法人（3282）,コンフォリア・レジデンシャル投資法人：16/7期は公募増資で2 物件（146.9億円）取得。分配金は安定的／コンフォリア(3282),2016/3/11,鳥井裕史,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031102751300.pdf
12728,シスメックス（6869）,シスメックス：技術説明会：進捗状況を確認、アプリケーションの拡大が鍵(3月11日)／シスメックス(6869),2016/3/11,伴明泰/渡邉洋治,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031403031400.pdf
12729,アドバンス・レジデンス投資法人（3269）,アドバンス・レジデンス投資法人：17/1 期より剰余金3.35 億円（一口259 円）以上を分配金に上乗せ(3月11日)／ＡＤＲ(3269),2016/3/11,鳥井裕史,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031403032000.pdf
12730,ファナック（6954）,ファナック：投資評価引き下げ。17/3期における事業環境は一段と悪化しよう／ファナック(6954),2016/3/14,大内卓,3,格下げ,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031403279700.pdf
12731,ダイキン工業（6367）,ダイキン工業：引き続きセクタートップピックとして評価。来期も2桁増益／ダイキン(6367),2016/3/14,大内卓,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031403291400.pdf
12732,ＴＨＫ（6481）,ＴＨＫ：M&A効果を除けば17/3期減益の見方に変更なし／ＴＨＫ(6481),2016/3/14,大内卓,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031403310600.pdf
12733,ＳＭＣ（6273）,ＳＭＣ：FA関連銘柄のなかで相対的に底堅い業績を予想／ＳＭＣ(6273),2016/3/14,大内卓,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031403312900.pdf
12734,きんでん（1944）,きんでん：一般電気工事が牽引し増益続くとの見方に変わりはない／きんでん(1944)等,2016/3/14,川嶋宏樹,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031403324800.pdf
12735,協和エクシオ（1951）,協和エクシオ：自社株買い継続や業界再編進展に期待／協エクシオ(1951)等,2016/3/14,川嶋宏樹,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031403325500.pdf
12736,コムシスホールディングス（1721）,コムシスホールディングス：株主還元が株価を支えるも業績は苦戦、再編進展に期待／コムシスHD(1721)等,2016/3/14,川嶋宏樹,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031403327600.pdf
12737,ケネディクス・レジデンシャル投資法人（3278）,ケネディクス・レジデンシャル投資法人：16/7期は微減配見通しだが、デットでの物件取得で増配を見たい(3月14日)／ケネディレジ(3278),2016/3/14,鳥井裕史,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031503654200.pdf
12738,日本ロジスティクスファンド投資法人（8967）,日本ロジスティクスファンド投資法人：16/7期、17/1期は横ばいの分配金見通し。「清須」は17/1 竣工(3月14日)／日本ロジ(8967),2016/3/14,鳥井裕史,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031503655400.pdf
12739,サトーホールディングス（6287）,サトーホールディングス：事業戦略説明会：“Game Change”の期待感が高まる内容(3月14日)／サトーHD(6287),2016/3/14,織田浩史,A,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031503656200.pdf
12740,日立製作所（6501）,日立製作所：日立汎用 AI は専用AI に対し優位性が高く自社事業改善の公算も(3月14日)／日立(6501),2016/3/14,嶋田幸彦,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/2/2016031503657800.pdf
